Menomonie,WI,44.8471,-92.0008
Mentcle,PA,40.6380,-78.8849
Mentmore,NM,35.4934,-108.8552
Mentone,AL,34.5597,-85.5789
Mentone,CA,34.1044,-117.0486
Mentone,IN,41.1658,-86.0161
Mentor,MN,47.7230,-96.1772
Mentor,OH,41.6892,-81.3266
Mequon,WI,43.2361,-88.0336
Mer Rouge,LA,32.7931,-91.6604
Meraux,LA,29.9313,-89.9227
Merced,CA,37.3507,-120.4964
Mercedes,TX,26.1884,-97.9232
Mercer Island,WA,47.5602,-122.2281
Mercer,MO,40.5263,-93.5373
Mercer,ND,47.4943,-100.7369
Mercer,PA,41.2225,-80.2521
Mercer,TN,35.4791,-89.0250
Mercer,WI,46.2014,-90.1778
Mercersburg,PA,39.8294,-77.9785
Merchantville,NJ,39.9500,-75.0593
Mercury,NV,36.6614,-115.9997
Meredith,CO,39.3052,-106.6731
Meredith,NH,43.6322,-71.5146
Meredithville,VA,36.8053,-77.9571
Meredosia,IL,39.7936,-90.5294
Mereta,TX,31.4444,-100.1356
Meridale,NY,42.3860,-74.9602
Meriden,CT,41.3657,-72.9275
Meriden,IA,42.8311,-95.6329
Meriden,KS,39.2099,-95.5446
Meriden,NH,43.5326,-72.2643
Meriden,WY,41.4774,-104.5137
Meridian,CA,39.0765,-121.8434
Meridian,GA,31.5188,-81.3258
Meridian,ID,43.5992,-116.4235
Meridian,MS,32.3661,-88.6743
Meridian,NY,43.1627,-76.5380
Meridian,OK,35.8118,-97.2321
Meridian,TX,31.9213,-97.7070
Meridianville,AL,34.8659,-86.5536
Merigold,MS,33.8295,-90.7412
Merino,CO,40.6067,-103.4505
Merion Station,PA,40.0034,-75.2487
Merit,TX,33.2821,-96.2094
Merkel,TX,32.4545,-100.0233
Merlin,OR,42.5662,-123.5693
Mermentau,LA,30.1879,-92.5779
Merna,IL,40.5143,-88.8262
Merna,NE,41.4892,-99.8569
Merom,IN,39.0743,-87.5717
Merrick,NY,40.6632,-73.5530
Merrifield,MN,46.5282,-94.1054
Merrifield,VA,38.8318,-77.2888
Merrill,IA,42.7031,-96.3212
Merrill,MI,43.4137,-84.3316
Merrill,OR,42.0412,-121.5532
Merrill,WI,45.1781,-89.8336
Merrillan,WI,44.4436,-90.7913
Merrillville,IN,41.4793,-87.3164
Merrimac,MA,42.8374,-71.0121
Merrimac,WI,43.4014,-89.6542
Merrimack,NH,42.8502,-71.5155
Merriman,NE,42.7850,-101.7447
Merritt Island,FL,28.3579,-80.6666
Merritt,MI,44.3869,-84.9428
Merritt,NC,35.1213,-76.6720
Merrittstown,PA,39.8825,-79.8336
Merry Hill,NC,36.0641,-76.7777
Merry Point,VA,37.7350,-76.4804
Merryville,LA,30.6718,-93.5466
Mershon,GA,31.4899,-82.2601
Mertens,TX,32.0509,-96.8876
Merton,WI,43.1478,-88.3071
Mertzon,TX,31.3069,-100.9811
Mertztown,PA,40.4857,-75.6884
Mesa Verde National Park,CO,37.2971,-108.4201
Mesa,AZ,33.4253,-111.7273
Mesa,CO,39.1098,-108.1736
Mesa,ID,44.6328,-116.4491
Mesa,WA,46.5847,-119.1578
Mescalero,NM,33.1972,-105.6777
Mesena,GA,33.4606,-82.5916
Meservey,IA,42.9219,-93.4935
Meshoppen,PA,41.6719,-76.0227
Mesick,MI,44.4122,-85.6971
Mesilla Park,NM,32.2168,-106.7163
Mesilla,NM,32.2471,-106.7614
Mesopotamia,OH,41.4644,-80.9504
Mesquite,NM,32.1754,-106.6489
Mesquite,NV,36.7889,-114.1431
Mesquite,TX,32.7576,-96.6090
Meta,MO,38.2571,-92.1178
Metairie,LA,29.6779,-90.0901
Metaline Falls,WA,48.8916,-117.2121
Metaline,WA,48.8492,-117.3877
Metamora,IL,40.8133,-89.4087
Metamora,IN,39.4250,-85.1158
Metamora,MI,42.9431,-83.2998
Metamora,OH,41.6926,-83.9390
Metcalf,IL,39.7973,-87.8061
Metcalfe,MS,33.4448,-91.0020
Methow,WA,48.1402,-120.0594
Methuen,MA,42.7324,-71.1862
Metlakatla,AK,55.1443,-131.4984
Metropolis,IL,37.2300,-88.7139
Metter,GA,32.4143,-82.0904
Metuchen,NJ,40.5411,-74.3632
Metz,MO,37.9967,-94.4441
Metz,WV,39.5849,-80.4089
Mexia,AL,31.3944,-87.4163
Mexia,TX,31.6626,-96.4935
Mexican Hat,UT,37.3031,-110.0258
Mexican Springs,NM,35.8247,-108.8694
Mexico Beach,FL,29.9440,-85.4090
Mexico,IN,40.8243,-86.1152
Mexico,ME,44.5710,-70.5120
Mexico,MO,39.2193,-91.8860
Mexico,NY,43.4663,-76.2389
Mexico,PA,40.5366,-77.3544
Meyers Chuck,AK,55.7227,-132.2274
Meyersdale,PA,39.7998,-78.9928
Meyersville,TX,28.8869,-97.2942
Mi Wuk Village,CA,38.1068,-120.1301
Miami Beach,FL,25.8213,-80.1339
Miami,AZ,33.4096,-110.9775
Miami,FL,25.7615,-80.2939
Miami,IN,40.6139,-86.1082
Miami,MO,39.3216,-93.2104
Miami,NM,36.3195,-104.8090
Miami,OK,36.8995,-94.8785
Miami,TX,35.7486,-100.7349
Miami,WV,38.1504,-81.4486
Miamisburg,OH,39.6182,-84.2488
Miamitown,OH,39.2130,-84.7034
Miamiville,OH,39.2124,-84.3000
Mica,WA,47.5491,-117.1556
Micanopy,FL,29.5200,-82.3005
Micaville,NC,35.9063,-82.2154
Michael,IL,39.2282,-90.6335
Michie,TN,35.0678,-88.4106
Michigamme,MI,46.5275,-88.1459
Michigan Center,MI,42.2303,-84.3175
Michigan City,IN,41.6810,-86.8658
Michigan City,MS,34.9438,-89.2284
Michigan,ND,48.0204,-98.1194
Michigantown,IN,40.3410,-86.3747
Mickleton,NJ,39.7883,-75.2500
Mico,TX,29.5351,-98.9294
Micro,NC,35.5630,-78.2053
Mid Florida,FL,28.6289,-81.3573
Mid Missouri,MO,38.9033,-92.1022
Middle Amana,IA,41.7948,-91.9018
Middle Bass,OH,41.6482,-82.8174
Middle Brook,MO,37.5943,-90.7731
Middle Falls,NY,43.1024,-73.5264
Middle Granville,NY,43.4470,-73.3020
Middle Grove,NY,43.1116,-73.9805
Middle Haddam,CT,41.5535,-72.5533
Middle Island,NY,40.8825,-72.9533
Middle Point,OH,40.9065,-84.4516
Middle River,MD,39.3402,-76.4026
Middle River,MN,48.4147,-96.0291
Middle Village,NY,40.7178,-73.8812
Middleboro,MA,41.9705,-70.7014
Middlebourne,WV,39.4670,-80.8740
Middlebranch,OH,40.9001,-81.3301
Middlebrook,VA,38.0425,-79.2803
Middleburg,FL,30.0831,-81.8630
Middleburg,KY,37.3797,-84.7967
Middleburg,NC,36.4096,-78.3167
Middleburg,OH,40.2939,-83.5841
Middleburg,PA,40.7970,-77.0538
Middleburg,VA,38.9843,-77.7489
Middleburgh,NY,42.5442,-74.2999
Middlebury Center,PA,41.8796,-77.3091
Middlebury,CT,41.5289,-73.1175
Middlebury,IN,41.6766,-85.6959
Middlebury,VT,43.9957,-73.1596
Middlefield,CT,41.5183,-72.7130
Middlefield,MA,42.3468,-73.0304
Middlefield,OH,41.4558,-81.0184
Middleport,NY,43.1894,-78.4871
Middleport,OH,39.0142,-82.1209
Middleport,PA,40.7274,-76.0865
Middlesboro,KY,36.6442,-83.6555
Middlesex,NC,35.7831,-78.2051
Middlesex,NJ,40.5742,-74.4989
Middlesex,NY,42.6907,-77.2372
Middleton,ID,43.7439,-116.5828
Middleton,MA,42.6025,-71.0119
Middleton,MI,43.1979,-84.7384
Middleton,TN,35.1046,-88.9211
Middleton,WI,43.1184,-89.5207
Middletown Springs,VT,43.4840,-73.1175
Middletown,CA,38.7890,-122.5846
Middletown,CT,41.5497,-72.6531
Middletown,DE,39.4757,-75.6724
Middletown,IA,40.8121,-91.2447
Middletown,IL,40.0989,-89.5488
Middletown,IN,40.0263,-85.5046
Middletown,MD,39.4562,-77.5667
Middletown,MO,39.1580,-91.3443
Middletown,NJ,40.3965,-74.1075
Middletown,NY,41.3878,-74.3547
Middletown,OH,39.4918,-84.4382
Middletown,PA,40.1813,-76.6917
Middletown,RI,41.5171,-71.2789
Middletown,VA,39.0139,-78.2631
Middleville,MI,42.6862,-85.4515
Middleville,NJ,41.0544,-74.8627
Middleville,NY,43.1358,-74.9264
Midfield,TX,28.9480,-96.2594
Midkiff,TX,31.5088,-101.9244
Midkiff,WV,38.1474,-82.1147
Midland City,AL,31.3608,-85.5072
Midland Park,NJ,40.9947,-74.1425
Midland,AR,35.1069,-94.3637
Midland,GA,32.5799,-84.8333
Midland,IN,39.0592,-87.1871
Midland,MD,39.5890,-78.9502
Midland,MI,43.6439,-84.2977
Midland,NC,35.2445,-80.5164
Midland,OH,39.2802,-83.8822
Midland,OR,42.1331,-121.8164
Midland,PA,40.6752,-80.5069
Midland,SD,44.2767,-101.1493
Midland,TX,31.9776,-102.0796
Midland,VA,38.5721,-77.6453
Midlothian,IL,41.6322,-87.7423
Midlothian,MD,39.6321,-78.9465
Midlothian,TX,32.4680,-96.9873
Midlothian,VA,37.4897,-77.6650
Midnight,MS,33.0501,-90.5726
Midpines,CA,37.5874,-119.9759
Midvale,ID,44.3828,-116.5891
Midvale,OH,40.4379,-81.3709
Midvale,UT,40.6092,-111.8819
Midville,GA,32.8053,-82.2610
Midway City,CA,33.7426,-117.9860
Midway Park,NC,34.7070,-77.2914
Midway,AL,32.0489,-85.4258
Midway,AR,36.3978,-92.4778
Midway,FL,30.4924,-84.4473
Midway,GA,31.7776,-81.3925
Midway,KY,38.1578,-84.7155
Midway,PA,40.3664,-80.2918
Midway,TN,36.1559,-83.0322
Midway,TX,30.9423,-95.7468
Midway,UT,40.5089,-111.5251
Midway,WV,37.7196,-81.2406
Midwest,WY,43.3361,-106.3946
Mifflin,PA,40.4933,-77.5323
Mifflinburg,PA,40.9651,-77.0999
Mifflintown,PA,40.5965,-77.3573
Mifflinville,PA,41.0267,-76.2937
Migrate,KY,38.0492,-84.5005
Mikado,MI,44.5761,-83.4783
Mikana,WI,45.5908,-91.5997
Mikkalo,OR,45.7168,-120.1990
Milaca,MN,45.7856,-93.6209
Milam,TX,31.4933,-93.7870
Milam,WV,38.8010,-79.0775
Milan,GA,31.9739,-83.0538
Milan,IL,41.3974,-90.5901
Milan,IN,39.1184,-85.1795
Milan,KS,37.2421,-97.6749
Milan,MI,42.0838,-83.6585
Milan,MN,45.1046,-95.8863
Milan,MO,40.1952,-93.1076
Milan,NH,44.6166,-71.2599
Milan,NM,35.1701,-107.8890
Milan,OH,41.3163,-82.6044
Milan,PA,41.8918,-76.5913
Milan,TN,35.9251,-88.7858
Milano,TX,30.6934,-96.8255
Milanville,PA,41.6696,-75.1105
Milbank,SD,45.2164,-96.6050
Milbridge,ME,44.5685,-67.8656
Milburn,KY,36.7979,-88.8977
Milburn,OK,34.2959,-96.5243
Mildred,MT,46.7412,-104.7822
Mildred,PA,41.4658,-76.3907
Miles City,MT,46.2222,-105.6050
Miles,IA,42.1000,-90.3157
Miles,TX,31.5768,-100.1823
Milesburg,PA,40.9412,-77.7913
Milesville,SD,44.5041,-101.6591
Miley,SC,32.9486,-81.0311
Milfay,OK,35.7555,-96.5658
Milford Center,OH,40.1757,-83.4459
Milford Square,PA,40.4322,-75.3969
Milford,CA,40.1854,-120.3695
Milford,CT,41.2241,-73.0517
Milford,DE,38.9419,-75.3676
Milford,IA,43.3243,-95.1709
Milford,IL,40.6230,-87.6970
Milford,IN,41.3972,-85.8698
Milford,KS,39.1462,-96.8963
Milford,KY,38.5827,-84.1549
Milford,MA,42.1544,-71.5210
Milford,ME,44.9719,-68.5243
Milford,MI,42.5712,-83.6411
Milford,MO,37.5862,-94.1555
Milford,NE,40.7779,-97.0730
Milford,NH,42.8257,-71.6737
Milford,NJ,40.5874,-75.0914
Milford,NY,42.5987,-74.9900
Milford,OH,39.1659,-84.2296
Milford,PA,41.3402,-74.8686
Milford,TX,32.1356,-96.9827
Milford,UT,38.3624,-113.1098
Milford,VA,37.9665,-77.1058
Mililani,HI,21.4701,-157.9637
Mill City,OR,44.7485,-122.4862
Mill Creek,CA,40.3483,-121.4627
Mill Creek,IN,41.6103,-86.5444
Mill Creek,OK,34.3974,-96.8268
Mill Creek,PA,40.4698,-77.8819
Mill Creek,WV,38.7167,-80.0409
Mill Hall,PA,41.1440,-77.5231
Mill Neck,NY,40.8833,-73.5579
Mill River,MA,42.1145,-73.2672
Mill Run,PA,39.9186,-79.4345
Mill Shoals,IL,38.2049,-88.2982
Mill Spring,MO,37.0092,-90.6600
Mill Spring,NC,35.3566,-82.1574
Mill Valley,CA,37.8959,-122.5663
Mill Village,PA,41.8759,-79.9676
Milladore,WI,44.5982,-89.8960
Millboro,VA,38.0219,-79.6549
Millbrae,CA,37.5981,-122.4025
Millbrook,AL,32.4781,-86.3598
Millbrook,IL,41.5954,-88.5631
Millbrook,NY,41.7912,-73.6600
Millburn,NJ,40.7335,-74.3030
Millbury,MA,42.1912,-71.7789
Millbury,OH,41.5701,-83.4303
Milldale,CT,41.5668,-72.9039
Milledgeville,GA,33.0871,-83.2249
Milledgeville,IL,41.9918,-89.7558
Milledgeville,OH,39.5952,-83.5879
Milledgeville,TN,35.3521,-88.3350
Millen,GA,32.7920,-81.9934
Miller City,IL,37.0699,-89.3364
Miller City,OH,41.1057,-84.1308
Miller Place,NY,40.9357,-72.9810
Miller,MO,37.2306,-93.8485
Miller,NE,40.9419,-99.3691
Miller,SD,44.4877,-99.0978
Millers Creek,NC,36.2657,-81.2768
Millers Falls,MA,42.5751,-72.4512
Millers Tavern,VA,37.8291,-76.9460
Millersburg,IA,41.5729,-92.1594
Millersburg,IN,41.5374,-85.6832
Millersburg,KY,38.3015,-84.1420
Millersburg,MI,45.4123,-84.1073
Millersburg,OH,40.5131,-81.8689
Millersburg,PA,40.5671,-76.9043
Millersport,OH,39.8911,-82.5487
Millerstown,PA,40.5830,-77.1282
Millersview,TX,31.4391,-99.7012
Millersville,MD,39.0840,-76.6157
Millersville,MO,37.4375,-89.8385
Millersville,PA,39.9811,-76.3784
Millerton,IA,40.8467,-93.3016
Millerton,NY,41.9758,-73.5441
Millerton,OK,33.9913,-95.0207
Millerton,PA,41.9303,-76.9631
Millerville,AL,33.2012,-85.9428
Millfield,OH,39.4138,-82.0888
Millheim,PA,40.8975,-77.4739
Millhousen,IN,39.3225,-85.4778
Millican,TX,30.4659,-96.2038
Milligan College,TN,36.3023,-82.2960
Milligan,FL,30.7609,-86.6059
Milligan,NE,40.4954,-97.3734
Milliken,CO,40.3264,-104.8341
Millington,IL,41.5608,-88.6011
Millington,MD,39.2553,-75.8559
Millington,MI,43.2585,-83.5446
Millington,NJ,40.6787,-74.5176
Millington,TN,35.3541,-89.8958
Millinocket,ME,45.7226,-68.7951
Millis,MA,42.1663,-71.3611
Millmont,PA,40.8811,-77.2276
Millport,AL,33.5864,-88.1346
Millport,NY,42.2784,-76.8536
Millrift,PA,41.4246,-74.7755
Millry,AL,31.6175,-88.2944
Mills River,NC,35.3711,-82.5884
Mills,NE,42.8657,-99.4500
Mills,NM,36.0616,-104.2770
Mills,PA,41.9671,-77.7102
Mills,WY,42.8664,-106.4102
Millsap,TX,32.7035,-97.9889
Millsboro,DE,38.5608,-75.3351
Millsboro,PA,39.9904,-79.9935
Millstadt,IL,38.4650,-90.0978
Millston,WI,44.1925,-90.6494
Millstone,KY,37.1924,-82.7462
Millstone,WV,38.8368,-81.1058
Milltown,IN,38.3372,-86.3000
Milltown,MT,46.8737,-113.8790
Milltown,NJ,40.4483,-74.4431
Milltown,WI,45.5111,-92.4582
Millville,CA,40.5636,-122.0772
Millville,DE,38.5459,-75.1144
Millville,MA,42.0412,-71.5773
Millville,MN,44.2927,-92.2908
Millville,NJ,39.3784,-75.0236
Millville,PA,41.1492,-76.5096
Millville,UT,41.6839,-111.8205
Millville,WV,39.2965,-77.7853
Millwood,GA,31.3117,-82.6086
Millwood,KY,37.4551,-86.4028
Millwood,NY,41.2064,-73.7912
Millwood,VA,39.0665,-78.0386
Millwood,WV,38.9138,-81.8204
Milmay,NJ,39.4329,-74.8758
Milmine,IL,39.9322,-88.6716
Milner,GA,33.1356,-84.1739
Milnesand,NM,33.6721,-103.2640
Milnesville,PA,40.9911,-75.9841
Milnor,ND,46.2754,-97.4672
Milo,IA,41.2767,-93.4356
Milo,ME,45.2004,-68.9377
Milo,MO,37.7494,-94.2051
Milpitas,CA,37.4404,-121.8705
Milroy,IN,39.4888,-85.5036
Milroy,MN,44.4213,-95.5430
Milroy,PA,40.7563,-77.5320
Milton Center,OH,41.3024,-83.8302
Milton Freewater,OR,45.9029,-118.3401
Milton Mills,NH,43.5002,-70.9770
Milton Village,MA,42.2607,-71.0787
Milton,DE,38.7705,-75.2799
Milton,FL,30.6942,-87.0272
Milton,IA,40.6844,-92.1683
Milton,IL,39.5603,-90.6529
Milton,IN,39.7682,-85.1462
Milton,KS,37.4669,-97.7521
Milton,KY,38.6675,-85.3394
Milton,LA,30.1040,-92.0778
Milton,MA,42.2389,-71.0810
Milton,NC,36.5143,-79.1874
Milton,ND,48.6524,-98.0682
Milton,NH,43.4311,-70.9772
Milton,NY,41.6568,-73.9884
Milton,PA,40.9978,-76.7913
Milton,TN,35.9302,-86.1923
Milton,VT,44.6517,-73.1471
Milton,WA,47.2513,-122.3149
Milton,WI,42.7816,-88.9304
Milton,WV,38.4442,-82.1337
Miltona,MN,46.0619,-95.2919
Miltonvale,KS,39.3355,-97.4765
Milwaukee,NC,36.4032,-77.2335
Milwaukee,WI,43.0373,-87.9140
Mimbres,NM,32.9967,-108.0940
Mims,FL,28.7010,-80.9319
Mina,NV,38.3866,-118.1084
Minatare,NE,41.8830,-103.4600
Minburn,IA,41.7420,-94.0075
Minco,OK,35.3069,-98.0597
Minden City,MI,43.6775,-82.7438
Minden,IA,41.3934,-95.5434
Minden,LA,32.7081,-93.2779
Minden,NE,40.5030,-98.9138
Minden,NV,39.0152,-119.7506
Minden,TX,32.1477,-94.7990
Minden,WV,37.9770,-81.1191
Mindenmines,MO,37.4710,-94.5544
Mindoro,WI,44.0322,-91.0342
Mine Hill,NJ,40.8802,-74.6016
Mineola,IA,41.1423,-95.6928
Mineola,NY,40.7458,-73.6390
Mineola,TX,32.6745,-95.4217
Mineral Bluff,GA,34.9376,-84.2505
Mineral City,OH,40.5705,-81.3392
Mineral Point,MO,37.9149,-90.7077
Mineral Point,PA,40.4056,-78.8086
Mineral Point,WI,42.8350,-90.1568
Mineral Ridge,OH,41.1540,-80.7974
Mineral Springs,AR,33.8582,-93.9417
Mineral Springs,NC,34.9163,-80.6404
Mineral Springs,PA,41.0016,-78.3634
Mineral Wells,TX,32.7923,-98.1388
Mineral Wells,WV,39.2183,-81.4979
Mineral,CA,40.3896,-121.5775
Mineral,IL,41.4252,-89.8335
Mineral,TX,28.5503,-97.9031
Mineral,VA,37.9352,-77.8808
Mineral,WA,46.7116,-122.1113
Minersville,PA,40.6902,-76.2580
Minersville,UT,38.2166,-112.9211
Minerva,KY,38.7038,-83.9172
Minerva,NY,43.8509,-74.0658
Minerva,OH,40.7380,-81.0970
Minetto,NY,43.3985,-76.4933
Mineville,NY,44.0888,-73.4995
Minford,OH,38.8892,-82.8447
Mingo Junction,OH,40.2976,-80.6744
Mingo,IA,41.7814,-93.2635
Mingo,OH,40.2055,-83.6442
Mingoville,PA,40.9109,-77.7813
Mingus,TX,32.4583,-98.4044
Minidoka,ID,42.7857,-113.6304
Minier,IL,40.4335,-89.3329
Minisink Hills,PA,41.0000,-75.1362
Minneapolis,KS,39.1250,-97.6790
Minneapolis,MN,45.0159,-93.4719
Minneapolis,NC,36.0999,-81.9871
Minneola,FL,28.5776,-81.7493
Minneola,KS,37.3872,-99.9408
Minneota,MN,44.5810,-95.9492
Minnesota City,MN,44.0720,-91.7515
Minnesota Lake,MN,43.8666,-93.7929
Minnetonka Beach,MN,44.9521,-93.5882
Minnetonka,MN,44.9198,-93.4832
Minnewaukan,ND,48.1002,-99.2973
Minnie,KY,37.4665,-82.7610
Minoa,NY,43.0745,-76.0063
Minocqua,WI,45.8639,-89.8223
Minong,WI,46.1219,-91.8009
Minonk,IL,40.8754,-89.0588
Minooka,IL,41.4878,-88.3254
Minor Hill,TN,35.0360,-87.1463
Minot Afb,ND,48.4198,-101.3445
Minot,MA,42.2388,-70.7616
Minot,ME,44.1462,-70.3439
Minot,ND,48.2453,-101.3012
Minotola,NJ,39.5205,-74.9524
Minster,OH,40.3909,-84.3670
Mint Spring,VA,38.0636,-79.1138
Minter City,MS,33.7450,-90.3118
Minter,AL,32.0945,-86.9807
Minto,AK,65.0914,-149.6407
Minto,ND,48.2233,-97.3135
Minturn,AR,35.9698,-91.0288
Minturn,CO,39.5703,-106.4189
Minturn,SC,34.5174,-79.4744
Mio,MI,44.6955,-84.0896
Mira Loma,CA,33.9905,-117.5311
Miracle,KY,36.7134,-83.5261
Miramar Beach,FL,30.3909,-86.3161
Miramonte,CA,36.7059,-119.0471
Miranda,CA,40.2127,-123.8427
Mirando City,TX,27.3675,-98.9962
Mirror Lake,NH,43.6383,-71.2728
Misenheimer,NC,35.4895,-80.2971
Mishawaka,IN,41.6524,-86.1415
Mishicot,WI,44.2714,-87.6595
Mission Hill,SD,42.9638,-97.2896
Mission Hills,CA,34.2719,-118.4572
Mission Viejo,CA,33.6053,-117.6558
Mission,KS,39.0268,-94.6499
Mission,SD,43.1942,-100.6059
Mission,TX,26.2456,-98.3569
Mississippi State,MS,33.4531,-88.7932
Missoula,MT,46.7671,-113.9762
Missouri City,MO,39.2383,-94.2914
Missouri City,TX,29.5674,-95.5190
Missouri Valley,IA,41.5824,-95.9205
Mistletoe,KY,37.3986,-83.7049
Mitchell,GA,33.2304,-82.6369
Mitchell,IN,38.7500,-86.5386
Mitchell,NE,42.1013,-103.7625
Mitchell,OR,44.6620,-119.7875
Mitchell,SD,43.7183,-98.0262
Mitchells,VA,38.3663,-77.9913
Mitchellsburg,KY,37.5984,-84.9643
Mitchellville,IA,41.6714,-93.3482
Mitchellville,TN,36.6326,-86.5371
Mittie,LA,30.7146,-92.8721
Mize,KY,37.8592,-83.3723
Mize,MS,31.8902,-89.5597
Mizpah,MN,47.9915,-94.1711
Mizpah,NJ,39.4881,-74.8343
Moab,UT,38.4506,-109.6027
Moapa,NV,36.5934,-114.4940
Moatsville,WV,39.2294,-79.8989
Mobeetie,TX,35.5112,-100.4395
Moberly,MO,39.4037,-92.4088
Mobile,AL,30.6589,-88.1780
Mobridge,SD,45.2899,-100.5344
Moccasin,CA,37.7891,-120.3063
Moccasin,MT,47.1242,-109.9249
Mocksville,NC,35.8987,-80.5741
Moclips,WA,47.2575,-124.2074
Modale,IA,41.6423,-96.0188
Mode,IL,39.2739,-88.7375
Model City,NY,43.1931,-78.9833
Model,CO,37.5575,-104.0426
Modena,NY,41.6601,-74.1105
Modena,PA,39.9605,-75.8015
Modena,UT,37.8767,-113.8625
Modest Town,VA,37.8334,-75.5690
Modesto,CA,37.6040,-120.9371
Modesto,IL,39.4927,-89.9870
Modoc,IL,38.0147,-90.0154
Modoc,IN,40.0445,-85.1096
Modoc,SC,33.7328,-82.1660
Modoc/shasta/klamath For,CA,41.7655,-122.3916
Moffat,CO,38.1705,-105.8564
Moffett,OK,35.3892,-94.4477
Moffit,ND,46.6554,-100.3119
Mogadore,OH,41.0299,-81.3367
Mohall,ND,48.7634,-101.5513
Mohave Valley,AZ,34.8615,-114.5193
Mohawk,MI,47.3472,-88.1151
Mohawk,NY,42.9664,-74.9379
Mohawk,TN,36.1771,-83.0984
Mohawk,WV,37.4793,-81.9475
Mohegan Lake,NY,41.3127,-73.8508
Mohler,WA,47.4028,-118.3297
Mohnton,PA,40.2391,-75.9660
Mohrsville,PA,40.4678,-76.0285
Moira,NY,44.8413,-74.5682
Mojave,CA,35.0979,-118.1303
Mokane,MO,38.6891,-91.8866
Mokelumne Hill,CA,38.2991,-120.5842
Mokena,IL,41.5330,-87.8898
Molalla,OR,45.0730,-122.5548
Molena,GA,32.9713,-84.3759
Molina,CO,39.1895,-108.0618
Moline,IL,41.4870,-90.4773
Moline,KS,37.2989,-96.2992
Moline,MI,42.7375,-85.6625
Molino,FL,30.7502,-87.3709
Mollusk,VA,37.7330,-76.5370
Molt,MT,45.8535,-108.9479
Momence,IL,41.1166,-87.6278
Mona,UT,39.8599,-111.8491
Monaca,PA,40.6592,-80.3247
Monahans,TX,31.5398,-102.8812
Monarch,CO,38.5322,-105.9986
Monarch,MT,46.9847,-110.8552
Monaville,WV,37.8133,-81.9935
Moncks Corner,SC,33.1180,-80.0384
Monclova,OH,41.5730,-83.7644
Moncure,NC,35.6529,-79.1366
Mondamin,IA,41.7398,-95.9900
Mondovi,WI,44.5784,-91.7148
Monee,IL,41.4123,-87.7964
Monessen,PA,40.1485,-79.8814
Moneta,VA,37.2021,-79.6285
Monett,MO,36.9251,-93.9197
Monetta,SC,33.8212,-81.5892
Monette,AR,35.8988,-90.3593
Mongaup Valley,NY,41.6623,-74.7906
Mongo,IN,41.6850,-85.2781
Monhegan,ME,43.7653,-69.3120
Monitor,WA,47.4939,-120.4347
Monkton,MD,39.5744,-76.5928
Monkton,VT,44.2540,-73.1209
Monmouth Beach,NJ,40.3341,-73.9844
Monmouth Junction,NJ,40.3929,-74.5412
Monmouth,IA,42.1200,-90.8828
Monmouth,IL,40.9263,-90.6713
Monmouth,ME,44.2257,-70.0062
Monmouth,OR,44.7841,-123.3377
Mono Hot Springs,CA,37.2728,-119.1271
Monocacy Station,PA,40.2625,-75.7677
Monomoy Island,MA,41.5998,-70.5631
Monon,IN,40.8595,-86.9162
Monona,IA,43.0880,-91.3270
Monongahela,PA,40.1751,-79.9284
Monponsett,MA,42.0169,-70.8489
Monroe Bridge,MA,42.7212,-72.9761
Monroe Center,IL,42.1082,-89.0007
Monroe City,IN,38.5925,-87.3327
Monroe City,MO,39.6591,-91.7207
Monroe Township,NJ,40.3305,-74.4179
Monroe,CT,41.3418,-73.2317
Monroe,GA,33.8237,-83.6910
Monroe,IA,41.5318,-93.0968
Monroe,IN,40.7201,-84.9078
Monroe,LA,32.4993,-92.0597
Monroe,ME,44.6067,-69.0370
Monroe,MI,41.9310,-83.4554
Monroe,NC,34.9850,-80.5355
Monroe,NE,41.5262,-97.6093
Monroe,NH,44.2742,-71.9976
Monroe,NY,41.3218,-74.2008
Monroe,OH,39.4445,-84.3678
Monroe,OK,34.9932,-94.5146
Monroe,OR,44.3462,-123.3374
Monroe,SD,43.5158,-97.2239
Monroe,TN,36.4862,-85.2218
Monroe,UT,38.6362,-111.7556
Monroe,VA,37.6105,-79.2586
Monroe,WA,47.8703,-121.8810
Monroe,WI,42.6106,-89.6514
Monroeton,PA,41.6771,-76.5731
Monroeville,AL,31.5060,-87.3323
Monroeville,IN,40.9763,-84.9007
Monroeville,NJ,39.6435,-75.1748
Monroeville,OH,41.2457,-82.7134
Monroeville,PA,40.4235,-79.7588
Monrovia,CA,34.1539,-117.9919
Monrovia,IN,39.5507,-86.5358
Monrovia,MD,39.3462,-77.2607
Monsey,NY,41.1181,-74.0833
Monson,MA,42.0953,-72.3245
Monson,ME,45.3006,-69.5092
Mont Alto,PA,39.8291,-77.5392
Mont Belvieu,TX,29.8561,-94.8429
Mont Clare,PA,40.1372,-75.5009
Mont Vernon,NH,42.8970,-71.6896
Montague,CA,41.7655,-122.3916
Montague,MA,42.5481,-72.5141
Montague,MI,43.4547,-86.3453
Montague,NJ,41.2911,-74.7485
Montague,TX,33.6373,-97.6788
Montalba,TX,31.9311,-95.8094
Montandon,PA,40.9552,-76.8617
Montara,CA,37.5432,-122.5076
Montauk,NY,41.0310,-71.9807
Montcalm,WV,37.3556,-81.2541
